numeropol,cout_prime,credit_card_number,credit_card_provider,credit_card_expire,freq_pmt
56818,810.64,3158492387038782,JCB 16 digit,09/18,1
56824,830.99,676192712492,JCB 16 digit,07/19,12
56827,1080.2,4417990102766392,JCB 16 digit,05/20,12
56831,880.84,210085996312424,Voyager,04/19,1
56837,680.34,3158748495183129,VISA 16 digit,02/19,1
56888,1190.06,4251181254709997,JCB 16 digit,10/21,1
56889,1020.08,502084665178,VISA 16 digit,11/19,12
56905,1080.04,210002342359074,Maestro,10/20,1
56908,730.87,4924653403466,JCB 16 digit,11/17,1
56911,810.75,30180773576909,Voyager,02/19,1
56919,1200.4,4971180263871,Mastercard,12/19,1
56944,730.36,346449134521857,Discover,11/18,12
56952,1050.28,210074506002287,American Express,01/18,1
56957,760.28,180008423729834,Voyager,03/20,1
56986,930.8,5219339351795388,JCB 15 digit,01/18,1
57002,960.2,6011284222653747,Voyager,02/18,1
57017,800.67,5579177795087879,VISA 16 digit,05/26,12
57021,800.24,4929724216294871,American Express,09/19,1
57022,750.55,4360876562307594,Maestro,11/19,12
57031,840.76,5420955717310607,Maestro,03/18,1
57032,870.89,6011875307332675,Discover,08/25,1
57051,1100.67,30554371776089,Maestro,04/18,1
57053,800.2,6011495356060281,VISA 16 digit,09/18,1
57064,820.31,5527684639856271,American Express,02/19,1
57069,660.91,4873436782359,JCB 15 digit,09/19,12
57071,970.82,5457881281581785,VISA 16 digit,06/23,1
57078,600.28,060423598170,Discover,05/20,1
57081,720.42,6011739543327693,Discover,11/21,1
57086,680.93,4845774485670,Maestro,01/18,1
57098,1190.33,210098311330492,Diners Club / Carte Blanche,12/23,1
57099,730.22,4097245834647676,VISA 16 digit,12/18,1
57110,650.18,30269808032028,American Express,12/20,1
57129,1140.67,4833027476330640,JCB 16 digit,07/21,1
57133,650.55,349203634020556,JCB 15 digit,07/19,1
57135,800.24,180044522279504,Voyager,01/18,1
57137,800.82,5120073639076927,JCB 16 digit,08/19,12
57138,820.5,4313706122341064,Voyager,05/19,12
57139,690.15,210083007231774,VISA 16 digit,03/20,1
57147,1190.88,869935865524307,Mastercard,01/22,12
57149,1140.99,6011243861092070,JCB 15 digit,12/20,1
57152,1100.34,6011505632804912,Mastercard,08/21,1
57164,1080.29,3337969285961714,Mastercard,09/25,12
57177,840.18,342435393245860,JCB 16 digit,01/21,12
57180,1120.58,180079674855875,JCB 16 digit,06/18,1
57194,760.79,3528318359087536,American Express,08/25,12
57195,620.11,501866305912,JCB 16 digit,02/20,1
57205,1140.4,3337923250419125,Diners Club / Carte Blanche,05/20,12
57250,1170.39,3112804655633588,Maestro,07/19,1
57269,1100.85,6011050393013973,JCB 16 digit,12/17,1
57280,790.85,5354521243967862,Diners Club / Carte Blanche,01/20,1
57282,970.42,30383248187811,Discover,01/18,1
57298,710.15,869943152689726,JCB 16 digit,02/18,1
57301,760.84,30416274940750,Maestro,06/18,1
57305,1040.77,4357098398817796,VISA 13 digit,06/18,1
57311,1020.79,869988189378934,Discover,06/22,1
57340,970.95,869935971324824,Maestro,09/20,1
57342,650.01,371574883032638,Maestro,06/19,1
57355,710.85,4384612072566045,JCB 16 digit,03/23,1
57356,920.75,5146977756696707,Maestro,08/20,1
57374,910.51,3158448583900142,JCB 16 digit,07/20,1
57377,810.95,30579095261654,American Express,05/21,12
57400,750.9,4764339885979,JCB 15 digit,01/18,1
57401,930.17,6011641562351564,Diners Club / Carte Blanche,08/25,1
57411,890.05,4276230418793271,Maestro,08/22,1
57413,720.86,180025005088678,Discover,01/19,1
57415,820.24,3088428262978515,VISA 16 digit,05/18,12
57424,1010.55,343608689692313,American Express,06/23,1
57442,720.54,4642198927779,Diners Club / Carte Blanche,02/22,1
57443,900.0,4878668639848279,American Express,02/18,12
57452,730.09,210005495559879,Voyager,04/20,1
57481,730.29,6011324135802344,American Express,08/19,1
57502,1040.63,3096601069232662,Voyager,06/18,1
57521,1180.51,4775101336827,Mastercard,12/18,12
57539,1080.22,869996393752141,JCB 16 digit,02/20,1
57573,1140.26,639027557755,Diners Club / Carte Blanche,04/21,1
57579,940.48,869959384710262,VISA 13 digit,07/18,12
57589,1110.23,346840126219320,JCB 16 digit,05/19,12
57595,810.44,3158331466906784,Voyager,10/21,1
57604,930.72,3096289010579405,Mastercard,03/22,12
57607,1060.33,4555060505955984,Diners Club / Carte Blanche,03/23,12
57624,960.55,5300676785512057,Discover,03/18,1
57633,980.8,30057883364287,VISA 13 digit,05/19,1
57648,1160.36,676300691786,Diners Club / Carte Blanche,05/19,1
57682,780.16,180000552402614,Voyager,05/18,1
57696,990.84,30125271454489,American Express,10/22,12
57697,660.95,340983825259944,Mastercard,01/22,1
57709,790.62,4234876024681192,Voyager,08/24,1
57718,1050.93,060493252534,VISA 16 digit,03/19,1
57733,1090.92,5194679354066397,JCB 15 digit,11/19,1
57734,1050.05,6011988441560091,JCB 16 digit,03/18,1
57741,900.85,5323380502757805,VISA 13 digit,03/23,1
57745,1150.37,869934924051030,Diners Club / Carte Blanche,01/18,1
57750,680.88,30499936856713,JCB 16 digit,04/22,1
57765,630.89,5457864724673567,VISA 16 digit,01/18,1
57771,1040.71,4332684743296974,VISA 13 digit,05/18,12
57775,1180.99,341763202210606,JCB 15 digit,01/19,1
57777,1140.32,3158255096180421,Voyager,05/20,1
57780,1120.65,3096703537669259,Diners Club / Carte Blanche,10/22,12
57789,600.06,210033427324469,Discover,03/26,12
57795,670.56,501835518967,American Express,02/19,1
57808,640.42,3528668743106115,VISA 13 digit,10/17,1
57813,790.58,344633399100901,Maestro,07/18,1
57824,720.17,3088187264695820,VISA 13 digit,09/19,1
57830,1170.34,6011945000456889,Mastercard,04/21,1
57833,1050.79,4229913932990014,American Express,05/18,1
57838,620.41,4545048424461336,American Express,08/18,12
57839,1070.77,6011866757397029,VISA 16 digit,09/20,12
57844,1000.86,4456563879452371,Diners Club / Carte Blanche,12/19,1
57846,650.98,6011540345849847,JCB 16 digit,12/17,12
57849,610.28,4869351198226978,VISA 16 digit,05/22,12
57854,1040.52,30450304408629,Voyager,08/22,1
57856,990.75,210069935286725,VISA 16 digit,12/18,1
57858,850.38,30393761789364,Discover,03/24,1
57861,950.87,4009797140220421,Maestro,06/18,12
57862,910.53,210049480507865,JCB 15 digit,08/18,1
57869,1190.92,6011454292793356,VISA 13 digit,08/22,1
57872,790.53,3337553541111460,Maestro,07/23,1
57883,700.51,4837087348491174,Maestro,11/18,1
57893,1120.59,6011202036559629,VISA 16 digit,01/18,1
57903,630.87,3088569370407283,VISA 13 digit,07/18,12
57912,660.62,561289060064,Maestro,03/20,1
57915,750.85,30366323014794,American Express,11/21,1
57922,1140.63,30044886860263,JCB 15 digit,09/20,12
57936,820.02,6011551105288936,Mastercard,05/18,1
57938,1180.1,210025282405128,VISA 13 digit,02/20,1
57944,960.42,341785755434861,JCB 16 digit,06/18,1
57956,1160.97,370806248854673,JCB 15 digit,05/27,12
57957,1040.67,376933839321476,Voyager,07/20,12
57958,610.59,4448588668478288,Mastercard,04/19,1
57961,910.02,4313891339825,Mastercard,10/22,1
57965,1170.64,3528049198988705,VISA 16 digit,01/18,1
57969,760.02,4308506009291516,VISA 13 digit,10/19,1
57975,860.35,3096447014115382,JCB 15 digit,03/19,12
57985,660.18,4995941037530,Discover,10/17,12
58001,820.52,5483304100675439,VISA 16 digit,09/26,1
58006,1060.55,6011906669073993,Mastercard,02/18,1
58009,1050.91,5476594379436674,VISA 16 digit,02/26,1
58014,720.59,180098298431293,Maestro,05/19,1
58050,1040.98,060492243872,VISA 16 digit,01/19,12
58070,1130.98,30485520247948,Voyager,10/17,1
58072,1170.26,30176995111269,JCB 16 digit,10/18,1
58075,1180.48,5532075024905976,VISA 16 digit,01/23,1
58078,650.94,5585229760867769,Mastercard,01/18,1
58085,640.93,5196076155851515,JCB 16 digit,09/25,1
58086,810.04,4519695774346103,JCB 16 digit,07/23,1
58093,840.42,869930788535621,JCB 16 digit,03/26,1
58108,1000.18,4558103158809962,VISA 13 digit,07/21,1
58116,940.08,4474505256654,JCB 15 digit,11/17,12
58128,610.22,4484066905763973,VISA 13 digit,02/19,1
58138,830.79,30225446056035,VISA 13 digit,01/19,1
58148,880.8,5389727618930935,American Express,08/22,1
58157,780.07,4834058784678916,American Express,01/22,1
58160,890.2,869906574210850,Diners Club / Carte Blanche,06/19,1
58164,660.46,4494885363904,Maestro,08/24,1
58165,970.75,6011098108844562,Discover,04/24,1
58174,710.43,4352885210758,VISA 13 digit,11/17,1
58193,910.46,4314149419300478,Voyager,12/19,12
58203,990.44,869993236969230,VISA 16 digit,07/21,1
58204,710.72,4846680917599689,VISA 13 digit,04/18,1
58218,920.69,869944657788286,American Express,09/19,1
58219,870.67,639046563057,JCB 16 digit,01/18,12
58247,1150.86,869953705790665,Voyager,08/18,1
58254,1130.2,30170923795673,Maestro,03/18,1
58272,710.05,210025846787201,Mastercard,12/17,1
58277,890.99,4582370233796,JCB 15 digit,07/23,1
58279,670.61,589372344616,Voyager,12/17,12
58285,1000.24,3088831215462455,American Express,07/19,1
58293,870.38,502093872591,Mastercard,11/18,12
58294,810.01,210057672653074,Voyager,01/20,1
58326,880.96,6011791389408079,Voyager,04/18,1
58339,1170.17,210009068503629,American Express,06/18,1
58346,680.2,180076666174018,JCB 15 digit,01/20,12
58363,620.51,4633062613769,Voyager,07/19,1
58364,700.97,4970810246941405,JCB 16 digit,09/20,1
58370,1050.54,869918970128404,JCB 16 digit,08/18,1
58380,1040.99,3088551656234201,Voyager,10/23,1
58384,680.03,4799921738079,American Express,06/19,1
58386,940.78,3088527449474478,VISA 13 digit,05/18,1
58397,980.59,30311759033645,Maestro,04/20,1
58405,890.97,4688871581250,Maestro,06/18,1
58406,1180.57,3528650956375843,VISA 16 digit,01/24,1
58417,1120.28,4497845739041267,JCB 16 digit,05/18,12
58419,1020.12,3337581273236593,Diners Club / Carte Blanche,12/17,1
58433,670.91,675936855609,VISA 13 digit,02/19,12
58440,1150.88,370437308179130,Discover,04/21,12
58446,940.65,30320726457969,Mastercard,02/18,1
58450,1160.86,180067366761444,Maestro,06/20,1
58453,940.84,4351592905855550,Voyager,12/19,1
58458,640.2,30479939723045,Maestro,10/19,1
58464,760.26,376622239808667,Discover,01/18,1
58469,1110.19,180069017614519,VISA 13 digit,11/23,12
58485,680.73,348501459118285,JCB 15 digit,01/23,1
58488,900.56,374676651717501,VISA 16 digit,04/21,1
58501,1150.03,869966879389098,Maestro,04/25,1
58511,700.22,30334685206549,JCB 16 digit,03/18,1
58517,1180.11,375231544518739,Maestro,01/18,1
58519,1060.63,3112774078564571,VISA 13 digit,08/19,1
58534,690.02,6011776378889140,JCB 16 digit,07/18,1
58543,770.52,4722981892572165,Mastercard,04/18,12
58544,990.21,30433127319595,Diners Club / Carte Blanche,10/17,1
58545,800.07,5599621998229347,Voyager,05/23,1
58546,800.16,3096277978478876,American Express,06/19,1
58549,940.59,376780744685531,Maestro,06/18,1
58554,790.64,503851423296,Maestro,06/21,1
58569,990.36,210028629305019,JCB 16 digit,05/19,12
58572,840.83,869984929034994,American Express,12/17,1
58584,1130.62,6011175477186906,Maestro,06/18,1
58594,940.49,6011640058135283,Diners Club / Carte Blanche,08/19,1
58604,630.61,30111488591131,Voyager,09/22,12
58605,620.96,4823423399337,JCB 15 digit,08/20,12
58608,1020.43,869952225454992,American Express,04/18,1
58611,810.11,3112033056019185,American Express,08/18,1
58617,610.19,3088476616810017,VISA 16 digit,11/17,1
58623,860.52,4392159118402,VISA 16 digit,09/18,12
58629,1140.59,675928389344,JCB 16 digit,04/18,1
58638,840.17,3096028693931669,JCB 16 digit,03/19,1
58647,990.49,4254372627597816,Maestro,09/24,1
58648,810.36,5132977212355944,American Express,02/19,1
58650,600.47,378970509412308,JCB 16 digit,07/19,1
58652,980.59,5389229095431859,JCB 16 digit,07/19,12
58653,880.39,5565200096293305,VISA 13 digit,10/18,12
58654,830.84,4979785506978852,American Express,05/20,12
58657,790.79,30132705786619,JCB 16 digit,11/22,12
58662,680.24,6011110370075096,Maestro,07/18,1
58668,810.43,869925095447460,VISA 16 digit,06/20,1
58692,800.94,3112112089518882,Diners Club / Carte Blanche,05/21,12
58697,670.44,676292762280,JCB 16 digit,09/27,1
58707,1150.26,3096447014241972,VISA 13 digit,08/18,1
58708,650.13,3096775281511523,Voyager,12/19,12
58709,740.02,5272451745547831,American Express,04/19,1
58746,990.87,4858011573851,Voyager,08/18,1
58748,1070.39,4645931366270,JCB 16 digit,03/23,1
58779,1070.01,4277350352126,Maestro,03/21,12
58782,720.96,30310098499251,Voyager,04/20,1
58786,1000.55,3528361696785313,American Express,10/19,1
58787,1010.44,6011366576298185,Discover,05/18,1
58790,860.71,4244625907772984,VISA 13 digit,09/18,1
58809,600.29,4840886408405,Diners Club / Carte Blanche,09/18,1
58814,1170.9,4214230815370801,VISA 13 digit,11/25,1
58817,660.57,4461577943764,Discover,07/19,1
58822,630.49,869958685593336,American Express,05/19,12
58834,660.58,4975331312961412,JCB 15 digit,12/22,1
58843,910.27,4005959894462336,JCB 15 digit,11/18,1
58848,990.22,4429993024515927,Diners Club / Carte Blanche,10/17,1
58850,940.78,3337018151936218,Diners Club / Carte Blanche,10/20,1
58852,1170.86,30530873428957,JCB 16 digit,10/19,1
58862,1050.88,6011443661728168,VISA 16 digit,07/21,1
58867,790.14,869953448395608,Mastercard,08/23,1
58870,1010.87,502097062090,JCB 15 digit,12/17,1
58877,880.23,676206776343,VISA 16 digit,09/19,1
58880,1170.12,30331868942528,Voyager,01/20,1
58898,1020.17,4269783903210309,VISA 13 digit,07/19,1
58900,1040.77,4186355962609,JCB 15 digit,04/26,1
58901,1110.63,210028199067007,JCB 16 digit,03/18,1
58904,810.92,3088136108180937,American Express,04/20,1
58910,1110.92,180069362128404,VISA 16 digit,11/24,1
58913,690.87,3528380701152673,Maestro,05/19,1
58925,730.02,5186815203698523,VISA 16 digit,05/18,1
58938,1010.49,210023819750165,American Express,06/18,1
58952,610.39,3112074359938002,JCB 15 digit,12/22,1
58955,1140.63,6011331041904478,VISA 13 digit,05/19,1
58958,1040.08,869959232260601,Diners Club / Carte Blanche,06/18,1
58959,1120.85,5153388844446453,JCB 16 digit,08/22,1
58960,1090.24,4114306445912849,VISA 13 digit,06/19,1
58963,920.06,6011434995131039,JCB 16 digit,06/18,1
58970,850.47,180047106961629,VISA 13 digit,03/19,12
58978,780.42,6011604382763426,American Express,03/19,12
58980,800.91,3088314753892813,VISA 16 digit,11/19,1
58988,800.53,3528790790255809,VISA 16 digit,03/20,1
58992,910.13,676323809357,Voyager,09/24,1
58994,1110.52,4439277570467081,Discover,07/23,1
59004,690.62,5387146427874170,Discover,01/22,1
59009,660.85,869967633995741,Maestro,06/20,1
59010,650.82,6011998750236118,Maestro,09/18,1
59026,910.71,4980287633639,Mastercard,02/18,12
59028,720.71,30215153528714,VISA 16 digit,10/20,1
59035,640.99,4084764517123636,JCB 16 digit,07/19,1
59044,630.55,3337283988789178,American Express,12/18,1
59047,700.91,4295871978005,Voyager,12/18,1
59054,1140.69,3096241806928775,VISA 16 digit,10/25,1
59057,750.16,3158251207176390,VISA 13 digit,12/21,1
59065,920.56,30388941680244,Voyager,05/18,1
59070,1121.0,4667833996164737,Maestro,05/18,1
59074,610.05,3088621510076179,VISA 16 digit,07/19,1
59085,610.54,180030699299482,VISA 16 digit,02/21,1
59092,1020.07,180000785963960,Diners Club / Carte Blanche,03/18,1
59113,1120.62,3158598075568722,American Express,10/23,1
59132,780.13,4572632167853944,JCB 16 digit,02/18,1
59153,1010.91,4386093460024822,JCB 16 digit,06/18,1
59177,1180.58,4758344513485,JCB 16 digit,04/18,1
59180,880.45,3158230997862096,JCB 16 digit,11/18,1
59192,650.32,5489966634030713,Voyager,07/19,1
59194,650.22,210063734814811,Maestro,01/18,1
59203,620.98,869937790412715,VISA 16 digit,06/18,1
59211,1120.08,501894297933,Mastercard,05/18,1
59217,1060.3,30042852067269,Mastercard,09/18,1
59218,880.35,6011948406638878,JCB 16 digit,09/22,1
59219,790.61,377438465831318,JCB 16 digit,10/19,1
59221,1120.13,639081874971,VISA 16 digit,02/18,1
59226,800.02,5219630240378133,American Express,08/19,1
59234,990.92,639029215956,American Express,04/19,12
59242,1090.8,4911849676675,Diners Club / Carte Blanche,11/18,12
59244,1080.43,4805614702379,Voyager,03/20,1
59245,1200.01,4040091194511526,American Express,11/23,1
59256,1200.26,30036822353924,VISA 16 digit,09/19,1
59266,860.64,3528964265373575,Mastercard,01/24,12
59272,970.36,589309991661,VISA 16 digit,01/18,1
59283,710.27,869971309423210,JCB 16 digit,09/19,1
59301,930.07,30224146580527,VISA 13 digit,09/18,1
59318,800.68,210063422609606,JCB 16 digit,07/20,1
59329,1000.33,30072630593377,American Express,05/18,12
59331,810.21,210007307085267,JCB 16 digit,02/21,1
59335,830.7,3337807654976733,VISA 13 digit,07/19,1
59342,1090.56,345740873884949,JCB 16 digit,10/19,12
59348,1150.18,6011418105460917,JCB 15 digit,04/18,1
59367,730.76,30018354604098,VISA 13 digit,05/19,1
59383,1030.67,4310914176874187,VISA 16 digit,11/18,1
59390,690.99,5236466212418634,Maestro,10/26,1
59392,800.07,3158895781516528,Diners Club / Carte Blanche,12/17,12
59394,860.56,6011488708272225,VISA 16 digit,08/20,1
59398,760.24,4058295768125,Discover,09/19,12
59420,870.01,060493988731,JCB 16 digit,08/19,1
59431,1010.13,6011171450615896,JCB 16 digit,05/18,1
59434,1000.13,349125555504856,Mastercard,04/20,1
59476,720.94,3088026737090286,Discover,12/20,1
59480,850.41,4190994845207147,Voyager,12/18,1
59485,880.27,30075612370722,American Express,03/20,1
59486,680.87,4489752239344,JCB 16 digit,04/18,1
59494,1120.79,3112934433649794,VISA 13 digit,12/23,1
59496,780.1,869903071712868,Discover,10/24,1
59507,1170.11,060462355573,JCB 16 digit,09/21,1
59509,600.01,5162995383800905,Discover,01/18,12
59525,1000.15,4512188811967377,VISA 16 digit,05/20,1
59527,700.47,4327957525950217,JCB 16 digit,08/21,12
59531,930.3,6011481601352582,VISA 16 digit,10/19,1
59535,880.81,589383446343,VISA 16 digit,05/19,1
59536,1070.37,676389000099,American Express,11/17,1
59539,690.79,5488274319842051,Voyager,10/20,1
59557,1170.12,3112063954402951,Maestro,09/24,12
59564,1140.37,5118797111266325,VISA 16 digit,05/20,1
59568,940.26,6011940925459118,Mastercard,06/19,1
59588,850.16,6011774782419596,JCB 16 digit,07/19,1
59595,870.24,501824448275,VISA 16 digit,11/22,1
59597,920.78,3112185150156147,Maestro,05/23,1
59598,830.23,4856874115786,JCB 15 digit,09/18,12
59602,1100.14,4529915430775,Voyager,01/18,1
59631,710.89,210092357311979,VISA 13 digit,10/17,1
59632,800.33,3088617739147288,Diners Club / Carte Blanche,09/20,1
59633,1120.41,343305797888947,Diners Club / Carte Blanche,11/17,1
59635,1070.25,3096600870051659,Maestro,10/26,1
59638,930.08,5569316754307421,VISA 16 digit,07/18,12
59645,640.09,4215477802612153,VISA 16 digit,08/19,1
59647,690.33,4098337929046,Diners Club / Carte Blanche,09/20,1
59658,730.48,503853272451,Maestro,06/19,1
59659,830.02,3112518099113235,Discover,01/18,1
59671,1020.93,675992904184,Voyager,03/26,1
59677,1000.22,5538120389137007,Mastercard,07/24,12
59679,930.99,210064675766432,Discover,09/21,1
59696,700.35,30126801311454,VISA 16 digit,08/21,12
59720,1100.65,4854109311208134,Maestro,06/20,1
59724,710.08,6011014144676876,Voyager,08/18,1
59729,1100.18,3112326554416998,Mastercard,12/17,1
59731,710.43,180087441643730,VISA 13 digit,08/18,1
59735,740.85,4844752557576,Diners Club / Carte Blanche,12/17,1
59747,1000.25,6011400121035766,Discover,08/19,12
59749,610.95,3112694105181498,Voyager,05/24,1
59751,830.29,3337480654771015,JCB 16 digit,12/17,12
59759,730.89,4575421118220149,Maestro,07/21,1
59773,780.2,30252231405813,American Express,05/22,1
59782,980.67,180074162411406,JCB 16 digit,01/21,1
59816,970.76,3337484205241585,VISA 16 digit,08/18,1
59817,1200.64,5104471502377663,Diners Club / Carte Blanche,04/18,1
59824,1170.55,210070268825410,American Express,09/19,1
59826,900.7,6011078787078526,Discover,04/24,12
59828,1080.01,180013822860172,Diners Club / Carte Blanche,04/19,1
59832,920.25,30200175793983,Maestro,05/20,1
59846,990.05,4919522928602,Voyager,07/21,1
