numeropol,cout_prime,credit_card_number,credit_card_provider,credit_card_expire,freq_pmt
53383,1170.83,639070941880,VISA 16 digit,01OCT18:00:00:00,1
53396,1010.44,8.6995516E14,JCB 16 digit,01JUN23:00:00:00,1
53413,1030.01,3.427306E14,JCB 16 digit,01OCT21:00:00:00,12
53425,800.9,3.1584474E15,Discover,01DEC17:00:00:00,1
53430,730.32,676360525288,Diners Club / Carte Blanche,01SEP21:00:00:00,1
53440,1000.66,4.1923951E12,Diners Club / Carte Blanche,01DEC21:00:00:00,1
53445,930.51,6.0112429E15,VISA 16 digit,01OCT19:00:00:00,1
53452,690.59,8.699685E14,American Express,01MAY20:00:00:00,1
53464,600.07,1.800101E14,JCB 16 digit,01JAN18:00:00:00,1
53473,1180.58,1.8001205E14,JCB 16 digit,01AUG22:00:00:00,12
53477,730.14,3.0304767E13,Mastercard,01SEP20:00:00:00,12
53518,940.14,4.3566021E15,Maestro,01FEB18:00:00:00,1
53521,650.28,6.0116691E15,VISA 16 digit,01JUN18:00:00:00,1
53533,720.85,8.6992303E14,JCB 16 digit,01JAN18:00:00:00,1
53545,1120.66,3.158232E15,VISA 16 digit,01JUN20:00:00:00,1
53550,850.11,3.3378746E15,American Express,01JAN19:00:00:00,1
53558,1150.38,6.01113E15,JCB 16 digit,01JUL19:00:00:00,1
53563,650.57,3.4464061E14,VISA 16 digit,01JUN19:00:00:00,1
53565,890.53,8.6996804E14,Mastercard,01JAN18:00:00:00,1
53583,1050.67,5.2960743E15,Diners Club / Carte Blanche,01JAN19:00:00:00,1
53590,750.67,5.1985736E15,Discover,01AUG18:00:00:00,1
53591,750.95,1.800812E14,JCB 16 digit,01DEC24:00:00:00,1
53596,1130.79,4.5175363E15,JCB 15 digit,01OCT17:00:00:00,1
53616,600.86,3.1582109E15,VISA 13 digit,01DEC19:00:00:00,1
53623,1050.96,4.6533696E15,Maestro,01AUG20:00:00:00,1
53625,960.22,5.3870363E15,Diners Club / Carte Blanche,01JUN20:00:00:00,12
53644,760.54,3.5281998E15,VISA 16 digit,01FEB26:00:00:00,1
53679,790.12,3.1129059E15,Diners Club / Carte Blanche,01OCT18:00:00:00,1
53739,960.75,5.1803491E15,JCB 16 digit,01AUG23:00:00:00,1
53767,1100.28,561251288248,Diners Club / Carte Blanche,01JAN22:00:00:00,1
53775,850.67,4.9349328E12,American Express,01MAY18:00:00:00,1
53777,800.84,4.6511289E15,VISA 16 digit,01AUG19:00:00:00,1
53782,940.25,3.0393175E13,Voyager,01MAR19:00:00:00,12
53796,1050.4,4.7687245E12,Voyager,01AUG19:00:00:00,1
53803,1050.63,4.9309683E15,Mastercard,01JAN18:00:00:00,1
53823,860.37,4.0224899E15,Mastercard,01MAR19:00:00:00,12
53834,680.86,3.1128436E15,Discover,01JUN20:00:00:00,1
53850,840.22,6.0117343E15,VISA 16 digit,01OCT18:00:00:00,1
53851,730.58,6.0111763E15,JCB 16 digit,01JUN18:00:00:00,1
53865,920.79,8.6991169E14,Maestro,01JAN19:00:00:00,1
53872,680.07,3.0029356E13,JCB 15 digit,01JUN23:00:00:00,1
53898,1060.91,3.7284055E14,JCB 16 digit,01DEC17:00:00:00,1
53900,990.37,589308515651,Discover,01JUL19:00:00:00,1
53907,730.89,4.4723768E15,Maestro,01OCT19:00:00:00,1
53917,780.98,630444380491,Voyager,01JUN20:00:00:00,1
53918,1080.44,8.6999588E14,VISA 16 digit,01AUG20:00:00:00,1
53946,860.95,6.0117625E15,Maestro,01FEB19:00:00:00,1
53974,1151,3.1127916E15,American Express,01FEB23:00:00:00,12
53985,940.81,1.800415E14,Maestro,01JAN21:00:00:00,1
53988,1200.83,3.7511705E14,VISA 16 digit,01APR20:00:00:00,1
53989,1120.52,3.1121795E15,Diners Club / Carte Blanche,01MAR22:00:00:00,1
54012,830.82,5.1180649E15,Maestro,01MAR24:00:00:00,1
54016,800.05,676104197675,American Express,01JAN23:00:00:00,1
54017,880.51,60410194900,JCB 15 digit,01NOV18:00:00:00,1
54022,1150.11,6.0113616E15,VISA 13 digit,01SEP20:00:00:00,12
54064,1130.37,4.3345325E12,Voyager,01JUN25:00:00:00,1
54088,1120.64,8.6999755E14,American Express,01JAN19:00:00:00,1
54094,820.74,3.1127023E15,American Express,01APR19:00:00:00,1
54101,630.11,1.8004478E14,JCB 16 digit,01JAN27:00:00:00,1
54103,1110.5,4.3559548E15,VISA 16 digit,01FEB21:00:00:00,12
54168,830.36,3.3376747E15,American Express,01JAN24:00:00:00,1
54173,940.43,3.0967935E15,JCB 15 digit,01FEB18:00:00:00,1
54174,820.69,6.0111988E15,VISA 16 digit,01JAN20:00:00:00,1
54179,840.18,3.0043335E13,Voyager,01JUN27:00:00:00,1
54214,870.93,8.6991654E14,Diners Club / Carte Blanche,01NOV18:00:00:00,1
54231,900.75,6.0114372E15,Maestro,01JAN27:00:00:00,12
54243,780.32,676203187676,JCB 16 digit,01SEP24:00:00:00,1
54253,960.61,3.5289423E15,JCB 16 digit,01JUL18:00:00:00,1
54271,830.72,8.6996399E14,Diners Club / Carte Blanche,01MAR18:00:00:00,1
54275,600.68,503819222848,JCB 16 digit,01MAR18:00:00:00,1
54276,1200.37,1.8000575E14,JCB 16 digit,01AUG20:00:00:00,12
54309,600.13,4.4558938E15,JCB 16 digit,01OCT18:00:00:00,1
54340,1140.96,639090519435,VISA 13 digit,01DEC18:00:00:00,1
54367,830.03,3.0387017E13,JCB 16 digit,01FEB22:00:00:00,1
54372,820.54,2.1004489E14,Discover,01JUN18:00:00:00,1
54390,1020.14,4.3758909E15,Voyager,01SEP18:00:00:00,1
54435,980.64,3.051846E13,VISA 16 digit,01AUG18:00:00:00,12
54442,1000.36,502019431068,JCB 16 digit,01OCT17:00:00:00,1
54443,960.86,5.276733E15,Diners Club / Carte Blanche,01JUL18:00:00:00,1
54452,1110.99,4.1238387E15,VISA 13 digit,01MAR20:00:00:00,1
54454,890.58,8.6999691E14,VISA 16 digit,01JUL18:00:00:00,12
54455,930.03,4.097772E12,Diners Club / Carte Blanche,01DEC21:00:00:00,1
54464,1160.78,2.1004956E14,Mastercard,01NOV18:00:00:00,1
54489,870.93,589367875434,Diners Club / Carte Blanche,01DEC17:00:00:00,1
54497,1010.85,4.4557955E12,JCB 16 digit,01APR23:00:00:00,1
54500,1160.39,3.4256205E14,VISA 16 digit,01JUL21:00:00:00,1
54503,1060.26,6.011308E15,Mastercard,01AUG18:00:00:00,1
54512,1150.28,3.0888813E15,Mastercard,01NOV20:00:00:00,1
54524,640.16,3.0171187E13,VISA 16 digit,01AUG18:00:00:00,12
54525,1060.77,3.4076424E14,JCB 16 digit,01JAN19:00:00:00,1
54527,970.38,6.011788E15,Diners Club / Carte Blanche,01JUN22:00:00:00,1
54528,770.48,3.7361192E14,VISA 16 digit,01FEB18:00:00:00,1
54531,1060.82,3.7173944E14,Mastercard,01JUL18:00:00:00,12
54539,990.95,3.0881907E15,Mastercard,01OCT17:00:00:00,1
54544,1060.97,3.5283354E15,VISA 16 digit,01JUN19:00:00:00,12
54553,780.96,6.0112656E15,Maestro,01FEB20:00:00:00,1
54560,690.85,3.0961569E15,American Express,01JUL22:00:00:00,1
54575,990.44,4.6489673E15,JCB 16 digit,01NOV23:00:00:00,12
54602,1140.71,3.1584341E15,VISA 16 digit,01JUN18:00:00:00,1
54603,670.13,3.7603772E14,JCB 16 digit,01SEP23:00:00:00,1
54607,960.22,3.7799824E14,American Express,01JUL20:00:00:00,12
54623,1050.12,3.112908E15,VISA 16 digit,01OCT17:00:00:00,1
54655,960.61,8.6995781E14,JCB 16 digit,01JUL21:00:00:00,1
54679,610.04,3.0043608E13,Voyager,01SEP24:00:00:00,1
54688,690.63,4.4851597E15,VISA 16 digit,01MAR21:00:00:00,1
54693,690.17,6.0118669E15,Diners Club / Carte Blanche,01JUN19:00:00:00,1
54694,1180.17,3.0073113E13,JCB 16 digit,01APR18:00:00:00,1
54712,610.01,1.8009192E14,JCB 16 digit,01JUL20:00:00:00,1
54724,1160.3,675973430845,American Express,01JUN18:00:00:00,1
54730,970.44,5.2589546E15,Discover,01OCT18:00:00:00,1
54753,730.95,4.7779604E15,VISA 13 digit,01DEC17:00:00:00,1
54755,610.35,4.6767507E12,Voyager,01DEC21:00:00:00,1
54762,680.17,6.0114542E15,VISA 16 digit,01DEC18:00:00:00,1
54771,1160.71,1.8002639E14,VISA 16 digit,01DEC17:00:00:00,1
54787,1200.01,675954585344,Mastercard,01MAR18:00:00:00,1
54788,1180.42,6.0116928E15,VISA 16 digit,01AUG18:00:00:00,12
54790,770.84,4.3388143E12,VISA 13 digit,01JUL26:00:00:00,1
54791,630.88,501851584059,Mastercard,01OCT22:00:00:00,1
54792,1200.76,4.0896081E12,JCB 16 digit,01MAR20:00:00:00,12
54796,980.46,5.1203322E15,Maestro,01JUN23:00:00:00,12
54798,1010.99,6.0117714E15,JCB 15 digit,01NOV21:00:00:00,1
54799,1030.47,5.4866548E15,VISA 16 digit,01OCT23:00:00:00,1
54805,780.41,3.4292737E14,VISA 16 digit,01MAR20:00:00:00,1
54809,950.83,3.0286233E13,VISA 13 digit,01JAN18:00:00:00,1
54815,1160.13,6.0114967E15,Mastercard,01JUL21:00:00:00,1
54856,790.38,676217997508,Diners Club / Carte Blanche,01SEP20:00:00:00,12
54887,800.58,3.4256944E14,JCB 15 digit,01OCT23:00:00:00,12
54891,960.6,676261692914,VISA 13 digit,01MAR18:00:00:00,12
54895,900.63,4.5428113E12,JCB 15 digit,01FEB22:00:00:00,1
54896,920.39,3.1123513E15,JCB 16 digit,01APR20:00:00:00,12
54898,1060.28,1.8001E14,JCB 16 digit,01APR18:00:00:00,1
54911,850.63,2.1004853E14,Maestro,01OCT18:00:00:00,12
54913,720.27,4.649635E12,Discover,01JUL23:00:00:00,1
54914,1150.15,8.6997928E14,VISA 16 digit,01JAN22:00:00:00,1
54918,610.92,8.6990043E14,Diners Club / Carte Blanche,01OCT18:00:00:00,12
54922,820.29,3.3374156E15,American Express,01OCT18:00:00:00,1
54927,790.9,589396912737,VISA 13 digit,01JUN19:00:00:00,1
54932,670.21,2.1002245E14,JCB 16 digit,01MAY19:00:00:00,12
54938,690.53,5.443275E15,JCB 16 digit,01MAR18:00:00:00,1
54939,790.98,6.0110092E15,JCB 15 digit,01APR22:00:00:00,1
54940,950.74,3.0164093E13,Discover,01DEC18:00:00:00,1
54941,1130.6,6.011863E15,American Express,01DEC21:00:00:00,1
54947,810.34,3.0387961E13,JCB 16 digit,01DEC22:00:00:00,1
54960,630.84,4.4795191E15,Diners Club / Carte Blanche,01FEB20:00:00:00,1
54985,810.15,4.2841994E15,VISA 16 digit,01JAN21:00:00:00,1
55003,690.96,5.2453367E15,VISA 16 digit,01JUN18:00:00:00,1
55032,860.78,8.6992538E14,VISA 13 digit,01NOV19:00:00:00,1
55042,730.32,3.0296897E13,JCB 16 digit,01JAN20:00:00:00,1
55046,760.01,6.0112046E15,JCB 16 digit,01OCT17:00:00:00,1
55078,1010.12,4.6686052E15,Maestro,01JUL19:00:00:00,1
55107,990.09,3.5287151E15,Discover,01JAN22:00:00:00,1
55125,1070.29,3.1589551E15,VISA 13 digit,01AUG22:00:00:00,1
55132,950.89,3.7262999E14,JCB 16 digit,01FEB18:00:00:00,1
55138,1030.37,3.0406478E13,Diners Club / Carte Blanche,01JAN21:00:00:00,1
55143,830.12,5.5295525E15,American Express,01NOV21:00:00:00,1
55148,1100.32,4.2424064E15,JCB 15 digit,01OCT17:00:00:00,1
55151,880.06,3.4113925E14,American Express,01NOV20:00:00:00,12
55162,950.39,3.4002334E14,American Express,01FEB18:00:00:00,1
55168,1080.97,639083380464,Diners Club / Carte Blanche,01JUN20:00:00:00,12
55182,880.9,503899451127,JCB 16 digit,01JUL26:00:00:00,1
55187,980.99,3.1121964E15,American Express,01AUG18:00:00:00,1
55191,960.99,639053603440,Discover,01MAR19:00:00:00,1
55206,870.72,4.5574246E12,VISA 13 digit,01OCT18:00:00:00,1
55227,910.96,4.7182026E15,American Express,01DEC23:00:00:00,1
55230,1060.65,5.2368395E15,Maestro,01MAR20:00:00:00,1
55239,660.28,3.5286821E15,JCB 15 digit,01MAR18:00:00:00,12
55240,650.76,6.0114831E15,VISA 13 digit,01JAN18:00:00:00,1
55244,1160.46,60400720276,American Express,01JUL19:00:00:00,1
55251,820.13,4.0998522E12,JCB 15 digit,01NOV22:00:00:00,1
55274,680.27,3.0968369E15,JCB 16 digit,01NOV17:00:00:00,12
55281,1110.81,6.0116116E15,American Express,01DEC18:00:00:00,1
55282,770.88,2.1006732E14,JCB 16 digit,01NOV20:00:00:00,1
55284,840.55,2.1006658E14,VISA 16 digit,01JUN20:00:00:00,1
55286,870.89,3.528627E15,VISA 16 digit,01NOV22:00:00:00,1
55288,990.24,4.1341022E12,Discover,01NOV18:00:00:00,1
55294,950.52,5.137138E15,VISA 13 digit,01APR24:00:00:00,1
55298,1160.44,3.3374461E15,VISA 16 digit,01NOV18:00:00:00,1
55318,770.89,3.0880762E15,VISA 16 digit,01OCT19:00:00:00,1
55325,810.1,4.6569717E12,VISA 16 digit,01MAY18:00:00:00,1
55328,940.27,3.0187358E13,American Express,01NOV17:00:00:00,1
55334,710.34,3.0228194E13,JCB 15 digit,01APR19:00:00:00,1
55341,670.71,3.3378639E15,Voyager,01FEB18:00:00:00,1
55343,1150.36,4.5940057E15,Voyager,01MAR22:00:00:00,1
55348,920.7,3.0090732E13,American Express,01NOV20:00:00:00,1
55369,1060.52,5.5645899E15,VISA 13 digit,01SEP18:00:00:00,1
55371,750.22,676186640204,American Express,01DEC19:00:00:00,1
55373,830.52,8.6996439E14,JCB 15 digit,01MAR25:00:00:00,1
55404,1120.7,3.0565544E13,JCB 16 digit,01JUL18:00:00:00,1
55423,1090.88,1.8005287E14,Mastercard,01FEB22:00:00:00,1
55425,730.43,3.3375801E15,Mastercard,01JUL20:00:00:00,1
55438,610.01,8.6998014E14,JCB 16 digit,01JAN19:00:00:00,1
55441,770.21,5.1070603E15,VISA 16 digit,01MAR18:00:00:00,1
55442,620.21,8.6997423E14,Discover,01DEC20:00:00:00,1
55447,900.07,502024666948,Mastercard,01MAR21:00:00:00,12
55455,680.3,675936435253,VISA 16 digit,01SEP26:00:00:00,12
55467,730.59,5.2257422E15,JCB 15 digit,01MAY18:00:00:00,1
55471,930.49,4.541277E12,JCB 16 digit,01AUG20:00:00:00,12
55480,1030.13,3.5289142E15,JCB 16 digit,01NOV21:00:00:00,12
55492,1000.44,4.5917617E15,Maestro,01JUL22:00:00:00,1
55503,750.88,3.0969963E15,VISA 13 digit,01MAY24:00:00:00,1
55533,870.11,3.1588501E15,Maestro,01JUN22:00:00:00,1
55559,1070.78,3.724118E14,Discover,01MAY18:00:00:00,1
55561,620.81,2.1000005E14,Diners Club / Carte Blanche,01MAY20:00:00:00,1
55568,660.63,4.4914124E15,JCB 15 digit,01AUG24:00:00:00,1
55573,630.55,3.528651E15,JCB 15 digit,01APR18:00:00:00,12
55575,950.15,60409238395,VISA 16 digit,01OCT22:00:00:00,1
55592,770.66,589310105558,Diners Club / Carte Blanche,01AUG18:00:00:00,1
55594,870.82,4.3894012E15,VISA 16 digit,01MAR22:00:00:00,12
55596,1130.78,4.9501394E15,VISA 16 digit,01JUL24:00:00:00,1
55602,1030.75,3.1588452E15,VISA 13 digit,01MAY20:00:00:00,1
55608,840.45,6.0114079E15,JCB 15 digit,01JUL25:00:00:00,12
55625,680.57,502051175821,Mastercard,01NOV23:00:00:00,1
55632,840.33,3.0053208E13,Mastercard,01APR20:00:00:00,1
55645,1060.6,4.3889996E15,JCB 16 digit,01AUG18:00:00:00,1
55652,650.72,3.0960071E15,VISA 13 digit,01SEP19:00:00:00,1
55654,880.05,8.6994392E14,Voyager,01SEP19:00:00:00,1
55664,1030.59,3.088318E15,Voyager,01JAN23:00:00:00,1
55665,770.06,3.1583138E15,VISA 16 digit,01JUL22:00:00:00,1
55668,900.43,4.8751147E15,JCB 16 digit,01JUL20:00:00:00,1
55691,930.33,676329477324,American Express,01FEB20:00:00:00,1
55696,1040.92,6.0114835E15,Discover,01MAR19:00:00:00,1
55710,780.57,5.4943788E15,VISA 13 digit,01OCT23:00:00:00,1
55726,910.06,6.0117295E15,VISA 16 digit,01JUL20:00:00:00,1
55729,621,1.8005921E14,JCB 16 digit,01MAY19:00:00:00,1
55752,950.63,3.039803E13,Voyager,01MAR19:00:00:00,1
55760,890.6,3.7706537E14,Diners Club / Carte Blanche,01JUN18:00:00:00,1
55786,1130.25,3.5286745E15,Maestro,01JUN20:00:00:00,1
55797,620.72,3.5280071E15,Discover,01APR20:00:00:00,1
55801,1040.14,4.2473089E12,JCB 16 digit,01NOV19:00:00:00,1
55804,740.37,4.1527786E15,JCB 15 digit,01OCT22:00:00:00,12
55808,1020.61,4.5138638E15,VISA 13 digit,01MAR18:00:00:00,12
55811,680.88,4.795801E12,VISA 13 digit,01NOV18:00:00:00,12
55819,1070.09,3.1125712E15,American Express,01FEB18:00:00:00,1
55837,1020.01,3.712577E14,JCB 15 digit,01JAN22:00:00:00,12
55839,1110.1,3.09609E15,Maestro,01JUL19:00:00:00,1
55841,990.91,1.8005335E14,JCB 15 digit,01SEP19:00:00:00,1
55852,1190.9,589387229455,Maestro,01JUN19:00:00:00,1
55853,740.99,502051728595,American Express,01JAN19:00:00:00,12
55865,1200.93,3.0539271E13,Voyager,01DEC17:00:00:00,1
55883,1110.77,4.1911905E15,Diners Club / Carte Blanche,01MAY20:00:00:00,1
55892,850.47,4.6246587E15,Discover,01JUL20:00:00:00,12
55902,1130.36,5.3261081E15,Diners Club / Carte Blanche,01NOV19:00:00:00,12
55904,650.43,1.8009851E14,Diners Club / Carte Blanche,01FEB18:00:00:00,12
55911,1190.43,3.1583152E15,JCB 15 digit,01DEC23:00:00:00,12
55917,1130.39,3.1129422E15,Diners Club / Carte Blanche,01APR21:00:00:00,1
55919,690.9,6.0113385E15,American Express,01APR19:00:00:00,1
55927,730.44,3.7911228E14,JCB 16 digit,01MAR21:00:00:00,1
55930,1130.14,3.0130888E13,Voyager,01DEC17:00:00:00,1
55953,1060.92,3.1124744E15,Maestro,01JUN23:00:00:00,12
55956,730.3,630400010017,VISA 16 digit,01MAY21:00:00:00,1
55975,1170.93,2.1005342E14,VISA 16 digit,01JAN24:00:00:00,1
55977,850.89,3.7640781E14,JCB 16 digit,01APR19:00:00:00,12
55986,860.54,8.6990275E14,JCB 15 digit,01APR22:00:00:00,1
55989,800.48,3.4074341E14,JCB 16 digit,01NOV21:00:00:00,1
55999,660.48,3.5282186E15,Discover,01MAR18:00:00:00,12
56001,890.01,6.0113057E15,Voyager,01APR25:00:00:00,1
56034,940.79,4.735125E12,Maestro,01JUN25:00:00:00,1
56035,780.42,4.1845535E15,VISA 16 digit,01MAR22:00:00:00,1
56039,1150.71,3.0885021E15,Maestro,01AUG19:00:00:00,12
56047,1040.16,8.6991857E14,VISA 13 digit,01AUG18:00:00:00,12
56051,800.87,4.8054382E12,JCB 16 digit,01DEC17:00:00:00,1
56059,1090.8,4.635068E15,JCB 15 digit,01JUN18:00:00:00,1
56072,680.74,2.1008903E14,American Express,01MAR19:00:00:00,1
56099,860.3,4.4742284E15,JCB 16 digit,01MAR18:00:00:00,1
56104,700.78,6.0119738E15,JCB 16 digit,01NOV17:00:00:00,1
56126,650.39,4.846484E15,American Express,01MAY24:00:00:00,1
56130,690.27,4.9221967E15,Diners Club / Carte Blanche,01OCT17:00:00:00,1
56132,880.94,8.6991289E14,VISA 13 digit,01DEC22:00:00:00,1
56134,860.14,4.2432097E15,JCB 16 digit,01SEP18:00:00:00,12
56144,730.7,5.257248E15,JCB 16 digit,01OCT18:00:00:00,1
56166,1000.18,3.0025719E13,JCB 15 digit,01APR19:00:00:00,1
56179,1100.26,3.0961517E15,JCB 16 digit,01MAR20:00:00:00,1
56186,1140.58,2.1007572E14,Discover,01NOV17:00:00:00,1
56194,980.01,676107187988,Maestro,01MAY20:00:00:00,12
56199,820.82,3.5282954E15,Diners Club / Carte Blanche,01JAN20:00:00:00,1
56227,820.33,3.0886556E15,JCB 16 digit,01MAR25:00:00:00,1
56249,790.91,4.8000032E15,Maestro,01SEP18:00:00:00,12
56251,940.56,5.5338761E15,Maestro,01MAY20:00:00:00,12
56267,920.14,6.0115363E15,American Express,01AUG21:00:00:00,1
56270,1080.21,3.1128765E15,American Express,01AUG25:00:00:00,1
56273,1040.61,4.7656499E12,VISA 16 digit,01JAN22:00:00:00,1
56277,980.16,503861602012,JCB 16 digit,01DEC19:00:00:00,1
56278,880.82,1.8003505E14,Mastercard,01OCT18:00:00:00,1
56284,1120.65,3.5280188E15,VISA 13 digit,01JAN18:00:00:00,1
56293,1120.53,3.1122882E15,JCB 15 digit,01SEP22:00:00:00,1
56304,1100.94,4.1375748E12,VISA 16 digit,01JAN19:00:00:00,1
56315,1170.05,5.4492332E15,Mastercard,01JUN22:00:00:00,1
56321,1000.97,3.5281468E15,Discover,01AUG18:00:00:00,1
56322,760.64,4.4881447E15,Voyager,01JUN18:00:00:00,1
56324,1030.81,3.4225604E14,Maestro,01JUL18:00:00:00,1
56349,790.27,3.747552E14,JCB 15 digit,01SEP18:00:00:00,1
56350,710.18,4.1144715E12,VISA 13 digit,01MAR20:00:00:00,12
56352,870.1,3.4136744E14,Voyager,01MAY18:00:00:00,1
56377,960.7,4.3276669E15,VISA 16 digit,01JUL20:00:00:00,1
56381,1170.49,3.0889643E15,VISA 13 digit,01OCT23:00:00:00,1
56382,600.29,5.2276671E15,VISA 13 digit,01NOV17:00:00:00,1
56387,600.13,3.0219505E13,American Express,01MAR23:00:00:00,1
56389,1200.75,3.0881176E15,Mastercard,01JAN23:00:00:00,1
56399,890.39,4.9681987E15,American Express,01SEP18:00:00:00,1
56404,1110.46,5.2767986E15,Maestro,01DEC17:00:00:00,12
56405,1060.52,2.1001242E14,Diners Club / Carte Blanche,01JUL18:00:00:00,12
56408,1170.89,3.1580711E15,VISA 16 digit,01NOV18:00:00:00,1
56423,1000.21,3.3376046E15,Diners Club / Carte Blanche,01DEC18:00:00:00,1
56424,1040.79,3.016515E13,JCB 16 digit,01MAR20:00:00:00,1
56425,1160.51,3.0213675E13,VISA 16 digit,01JUL25:00:00:00,1
56437,1100.21,3.7564894E14,JCB 16 digit,01OCT17:00:00:00,12
56442,730.68,3.4485689E14,VISA 16 digit,01SEP19:00:00:00,1
56445,860.54,4.1393291E15,Diners Club / Carte Blanche,01NOV18:00:00:00,1
56464,690.56,4.6620706E15,VISA 13 digit,01JUL25:00:00:00,12
56471,880.92,3.7796902E14,Discover,01OCT18:00:00:00,1
56484,950.46,6.0119748E15,Maestro,01AUG24:00:00:00,1
56502,970.78,6.0110975E15,Discover,01APR18:00:00:00,1
56503,890,5.478858E15,Voyager,01JAN18:00:00:00,1
56506,790.38,4.3961915E12,Mastercard,01JUL21:00:00:00,1
56513,700.99,6.0110874E15,Diners Club / Carte Blanche,01MAY19:00:00:00,1
56519,1090.02,676384684822,VISA 16 digit,01JUN23:00:00:00,1
56524,1120.78,3.0586068E13,JCB 16 digit,01MAR19:00:00:00,1
56534,1040.01,561230091804,JCB 16 digit,01JAN22:00:00:00,1
56544,730.35,3.0066365E13,VISA 16 digit,01FEB18:00:00:00,1
56559,990.05,4.4512521E15,Voyager,01MAY18:00:00:00,1
56565,650.68,3.1126855E15,Maestro,01JUL19:00:00:00,1
56569,1040.07,5.288014E15,JCB 15 digit,01DEC18:00:00:00,1
56578,1010.58,4.9786251E15,VISA 16 digit,01MAY19:00:00:00,1
56590,920.56,3.000502E13,Maestro,01MAR22:00:00:00,1
56598,1060.97,676379121541,JCB 16 digit,01APR24:00:00:00,1
56600,1100.28,4.5606071E12,Mastercard,01SEP21:00:00:00,1
56618,1020.92,3.4269806E14,Voyager,01MAR19:00:00:00,12
56639,1130.57,1.8000545E14,VISA 16 digit,01JAN21:00:00:00,1
56656,940.9,3.1128319E15,VISA 16 digit,01JUN18:00:00:00,12
56663,1100.26,4.8485792E12,Mastercard,01JAN18:00:00:00,1
56686,1120.37,3.3372716E15,VISA 16 digit,01JAN21:00:00:00,1
56690,1070.32,4.027393E12,VISA 13 digit,01JUN22:00:00:00,12
56694,960.11,5.1514146E15,VISA 16 digit,01MAY22:00:00:00,1
56720,1110.83,4.0756409E15,Voyager,01JUN23:00:00:00,1
56725,1150.29,8.6990932E14,Diners Club / Carte Blanche,01MAR19:00:00:00,12
56727,800.24,5.4380538E15,JCB 16 digit,01SEP18:00:00:00,12
56757,730.84,5.1444061E15,Voyager,01FEB21:00:00:00,1
56769,990,3.0880084E15,American Express,01AUG19:00:00:00,1
56770,1040.57,3.0297767E13,Diners Club / Carte Blanche,01SEP22:00:00:00,12
56773,1160.71,676272430395,Discover,01MAR18:00:00:00,1
56775,860.47,4.9593098E15,JCB 16 digit,01JAN22:00:00:00,1
56787,870.51,3.0544922E13,VISA 16 digit,01JAN19:00:00:00,1
56806,1010.9,675982596305,JCB 15 digit,01JUN22:00:00:00,1
56818,810.64,3.1584924E15,JCB 16 digit,01SEP18:00:00:00,1
56824,830.99,676192712492,JCB 16 digit,01JUL19:00:00:00,12
56827,1080.2,4.4179901E15,JCB 16 digit,01MAY20:00:00:00,12
56831,880.84,2.10086E14,Voyager,01APR19:00:00:00,1
56837,680.34,3.1587485E15,VISA 16 digit,01FEB19:00:00:00,1
56888,1190.06,4.2511813E15,JCB 16 digit,01OCT21:00:00:00,1
56889,1020.08,502084665178,VISA 16 digit,01NOV19:00:00:00,12
56905,1080.04,2.1000234E14,Maestro,01OCT20:00:00:00,1
56908,730.87,4.9246534E12,JCB 16 digit,01NOV17:00:00:00,1
56911,810.75,3.0180774E13,Voyager,01FEB19:00:00:00,1
56919,1200.4,4.9711803E12,Mastercard,01DEC19:00:00:00,1
56944,730.36,3.4644913E14,Discover,01NOV18:00:00:00,12
56952,1050.28,2.1007451E14,American Express,01JAN18:00:00:00,1
56957,760.28,1.8000842E14,Voyager,01MAR20:00:00:00,1
56986,930.8,5.2193394E15,JCB 15 digit,01JAN18:00:00:00,1
57002,960.2,6.0112842E15,Voyager,01FEB18:00:00:00,1
57017,800.67,5.5791778E15,VISA 16 digit,01MAY26:00:00:00,12
57021,800.24,4.9297242E15,American Express,01SEP19:00:00:00,1
57022,750.55,4.3608766E15,Maestro,01NOV19:00:00:00,12
57031,840.76,5.4209557E15,Maestro,01MAR18:00:00:00,1
57032,870.89,6.0118753E15,Discover,01AUG25:00:00:00,1
57051,1100.67,3.0554372E13,Maestro,01APR18:00:00:00,1
57053,800.2,6.0114954E15,VISA 16 digit,01SEP18:00:00:00,1
57064,820.31,5.5276846E15,American Express,01FEB19:00:00:00,1
57069,660.91,4.8734368E12,JCB 15 digit,01SEP19:00:00:00,12
57071,970.82,5.4578813E15,VISA 16 digit,01JUN23:00:00:00,1
57078,600.28,60423598170,Discover,01MAY20:00:00:00,1
57081,720.42,6.0117395E15,Discover,01NOV21:00:00:00,1
57086,680.93,4.8457745E12,Maestro,01JAN18:00:00:00,1
57098,1190.33,2.1009831E14,Diners Club / Carte Blanche,01DEC23:00:00:00,1
57099,730.22,4.0972458E15,VISA 16 digit,01DEC18:00:00:00,1
57110,650.18,3.0269808E13,American Express,01DEC20:00:00:00,1
57129,1140.67,4.8330275E15,JCB 16 digit,01JUL21:00:00:00,1
57133,650.55,3.4920363E14,JCB 15 digit,01JUL19:00:00:00,1
57135,800.24,1.8004452E14,Voyager,01JAN18:00:00:00,1
57137,800.82,5.1200736E15,JCB 16 digit,01AUG19:00:00:00,12
57138,820.5,4.3137061E15,Voyager,01MAY19:00:00:00,12
57139,690.15,2.1008301E14,VISA 16 digit,01MAR20:00:00:00,1
